ticker,category,region,covered,audited_close,rm_mid,rm_qual_ask,rm_last_print,err_mid,err_qual_ask,err_last_print,drift_close_minus_mid
KXATPCHALLENGERMATCH-26JUL16ADDGHI-ADD,ATP_CHALL,26_50,True,48,48.5,49,48,0.5,1,0,-0.5
KXATPCHALLENGERMATCH-26JUL16ADDGHI-GHI,ATP_CHALL,51_75,True,53,52.5,53,54,-0.5,0,1,0.5
KXATPCHALLENGERMATCH-26JUL16ALCANG-ALC,ATP_CHALL,ge76,True,84,81.5,82,82,-2.5,-2,-2,2.5
KXATPCHALLENGERMATCH-26JUL16ALCANG-ANG,ATP_CHALL,le25,True,19,19.0,20,20,0.0,1,1,0.0
KXATPCHALLENGERMATCH-26JUL16BICCAS-BIC,ATP_CHALL,26_50,True,33,31.5,33,31,-1.5,0,-2,1.5
KXATPCHALLENGERMATCH-26JUL16BICCAS-CAS,ATP_CHALL,51_75,True,68,68.5,70,68,0.5,2,0,-0.5
KXATPCHALLENGERMATCH-26JUL16CAMBOO-BOO,ATP_CHALL,51_75,True,60,59.0,60,60,-1.0,0,0,1.0
KXATPCHALLENGERMATCH-26JUL16CAMBOO-CAM,ATP_CHALL,26_50,True,42,41.0,42,42,-1.0,0,0,1.0
KXATPCHALLENGERMATCH-26JUL16DELDAL-DAL,ATP_CHALL,26_50,True,40,38.5,39,39,-1.5,-1,-1,1.5
KXATPCHALLENGERMATCH-26JUL16DELDAL-DEL,ATP_CHALL,51_75,True,61,60.0,61,61,-1.0,0,0,1.0
KXATPCHALLENGERMATCH-26JUL16DENBAR-BAR,ATP_CHALL,26_50,True,46,41.5,42,43,-4.5,-4,-3,4.5
KXATPCHALLENGERMATCH-26JUL16DENBAR-DEN,ATP_CHALL,51_75,True,56,58.0,59,59,2.0,3,3,-2.0
KXATPCHALLENGERMATCH-26JUL16DRAMIL-DRA,ATP_CHALL,51_75,True,70,67.5,68,68,-2.5,-2,-2,2.5
KXATPCHALLENGERMATCH-26JUL16DRAMIL-MIL,ATP_CHALL,26_50,True,33,32.5,33,33,-0.5,0,0,0.5
KXATPCHALLENGERMATCH-26JUL16FORCUI-CUI,ATP_CHALL,51_75,True,53,55.0,56,56,2.0,3,3,-2.0
KXATPCHALLENGERMATCH-26JUL16FORCUI-FOR,ATP_CHALL,26_50,True,52,45.5,46,46,-6.5,-6,-6,6.5
KXATPCHALLENGERMATCH-26JUL16FUESEY-FUE,ATP_CHALL,le25,True,16,15.5,16,16,-0.5,0,0,0.5
KXATPCHALLENGERMATCH-26JUL16FUESEY-SEY,ATP_CHALL,ge76,True,86,85.5,86,86,-0.5,0,0,0.5
KXATPCHALLENGERMATCH-26JUL16GLISEK-GLI,ATP_CHALL,51_75,True,64,61.0,62,61,-3.0,-2,-3,3.0
KXATPCHALLENGERMATCH-26JUL16GLISEK-SEK,ATP_CHALL,26_50,True,38,38.0,39,38,0.0,1,0,0.0
KXATPCHALLENGERMATCH-26JUL16GRESAN-GRE,ATP_CHALL,51_75,True,62,60.5,61,0,-1.5,-1,-62,1.5
KXATPCHALLENGERMATCH-26JUL16GRESAN-SAN,ATP_CHALL,26_50,True,40,40.0,41,0,0.0,1,-40,0.0
KXATPCHALLENGERMATCH-26JUL16IVAOUA-IVA,ATP_CHALL,ge76,True,84,82.5,83,82,-1.5,-1,-2,1.5
KXATPCHALLENGERMATCH-26JUL16IVAOUA-OUA,ATP_CHALL,le25,True,16,16.5,17,16,0.5,1,0,-0.5
KXATPCHALLENGERMATCH-26JUL16KUMBRO-BRO,ATP_CHALL,26_50,True,50,50.5,51,50,0.5,1,0,-0.5
KXATPCHALLENGERMATCH-26JUL16KUMBRO-KUM,ATP_CHALL,26_50,True,51,49.5,50,50,-1.5,-1,-1,1.5
KXATPCHALLENGERMATCH-26JUL16MCCTOM-MCC,ATP_CHALL,51_75,True,51,53.5,54,54,2.5,3,3,-2.5
KXATPCHALLENGERMATCH-26JUL16MCCTOM-TOM,ATP_CHALL,26_50,True,53,46.5,47,47,-6.5,-6,-6,6.5
KXATPCHALLENGERMATCH-26JUL16MRVRON-MRV,ATP_CHALL,51_75,True,57,58.5,59,59,1.5,2,2,-1.5
KXATPCHALLENGERMATCH-26JUL16MRVRON-RON,ATP_CHALL,26_50,True,44,43.0,44,44,-1.0,0,0,1.0
KXATPCHALLENGERMATCH-26JUL16PALALM-ALM,ATP_CHALL,51_75,True,97,70.5,71,72,-26.5,-26,-25,26.5
KXATPCHALLENGERMATCH-26JUL16PALALM-PAL,ATP_CHALL,26_50,True,3,29.5,30,30,26.5,27,27,-26.5
KXATPCHALLENGERMATCH-26JUL16RICGEA-GEA,ATP_CHALL,ge76,True,83,82.5,83,83,-0.5,0,0,0.5
KXATPCHALLENGERMATCH-26JUL16RICGEA-RIC,ATP_CHALL,le25,True,18,17.5,18,17,-0.5,0,-1,0.5
KXATPCHALLENGERMATCH-26JUL16SMIMAT-MAT,ATP_CHALL,le25,True,19,19.5,20,20,0.5,1,1,-0.5
KXATPCHALLENGERMATCH-26JUL16SMIMAT-SMI,ATP_CHALL,ge76,True,83,80.5,81,80,-2.5,-2,-3,2.5
KXATPCHALLENGERMATCH-26JUL16VISNIJ-NIJ,ATP_CHALL,51_75,True,61,58.5,60,58,-2.5,-1,-3,2.5
KXATPCHALLENGERMATCH-26JUL16VISNIJ-VIS,ATP_CHALL,26_50,True,41,42.0,43,42,1.0,2,1,-1.0
KXATPCHALLENGERMATCH-26JUL17ADDIVA-ADD,ATP_CHALL,26_50,True,30,31.0,32,32,1.0,2,2,-1.0
KXATPCHALLENGERMATCH-26JUL17ADDIVA-IVA,ATP_CHALL,51_75,True,71,69.5,70,70,-1.5,-1,-1,1.5
KXATPCHALLENGERMATCH-26JUL17ALCRON-ALC,ATP_CHALL,51_75,True,72,71.5,72,71,-0.5,0,-1,0.5
KXATPCHALLENGERMATCH-26JUL17ALCRON-RON,ATP_CHALL,26_50,True,29,28.5,30,31,-0.5,1,2,0.5
KXATPCHALLENGERMATCH-26JUL17DELFUE-DEL,ATP_CHALL,ge76,True,39,88.0,89,89,49.0,50,50,-49.0
KXATPCHALLENGERMATCH-26JUL17DELFUE-FUE,ATP_CHALL,le25,True,62,11.0,12,12,-51.0,-50,-50,51.0
KXATPCHALLENGERMATCH-26JUL17DRAGEA-DRA,ATP_CHALL,26_50,True,36,36.0,37,38,0.0,1,2,0.0
KXATPCHALLENGERMATCH-26JUL17DRAGEA-GEA,ATP_CHALL,51_75,True,66,64.0,65,65,-2.0,-1,-1,2.0
KXATPCHALLENGERMATCH-26JUL17FORTOM-FOR,ATP_CHALL,26_50,True,23,35.0,36,36,12.0,13,13,-12.0
KXATPCHALLENGERMATCH-26JUL17FORTOM-TOM,ATP_CHALL,51_75,True,77,65.0,66,66,-12.0,-11,-11,12.0
KXATPCHALLENGERMATCH-26JUL17GALCOP-COP,ATP_CHALL,51_75,True,57,57.0,58,58,0.0,1,1,0.0
KXATPCHALLENGERMATCH-26JUL17GALCOP-GAL,ATP_CHALL,26_50,True,45,43.0,44,44,-2.0,-1,-1,2.0
KXATPCHALLENGERMATCH-26JUL17GENHOU-GEN,ATP_CHALL,51_75,True,54,54.5,55,55,0.5,1,1,-0.5
KXATPCHALLENGERMATCH-26JUL17GENHOU-HOU,ATP_CHALL,26_50,True,48,47.5,48,48,-0.5,0,0,0.5
KXATPCHALLENGERMATCH-26JUL17HOLBOU-BOU,ATP_CHALL,26_50,True,34,33.0,34,33,-1.0,0,-1,1.0
KXATPCHALLENGERMATCH-26JUL17HOLBOU-HOL,ATP_CHALL,51_75,True,67,67.0,68,68,0.0,1,1,0.0
KXATPCHALLENGERMATCH-26JUL17KUMBOO-BOO,ATP_CHALL,26_50,True,45,45.0,46,45,0.0,1,0,0.0
KXATPCHALLENGERMATCH-26JUL17KUMBOO-KUM,ATP_CHALL,51_75,True,56,55.0,56,55,-1.0,0,-1,1.0
KXATPCHALLENGERMATCH-26JUL17LAJNOG-LAJ,ATP_CHALL,51_75,True,72,71.0,72,72,-1.0,0,0,1.0
KXATPCHALLENGERMATCH-26JUL17LAJNOG-NOG,ATP_CHALL,26_50,True,29,28.5,29,29,-0.5,0,0,0.5
KXATPCHALLENGERMATCH-26JUL17NAGBON-BON,ATP_CHALL,26_50,True,46,44.5,45,45,-1.5,-1,-1,1.5
KXATPCHALLENGERMATCH-26JUL17NAGBON-NAG,ATP_CHALL,51_75,True,56,55.5,56,56,-0.5,0,0,0.5
KXATPCHALLENGERMATCH-26JUL17NAPVIL-NAP,ATP_CHALL,51_75,True,58,60.0,61,61,2.0,3,3,-2.0
KXATPCHALLENGERMATCH-26JUL17NAPVIL-VIL,ATP_CHALL,26_50,True,43,40.0,41,41,-3.0,-2,-2,3.0
KXATPCHALLENGERMATCH-26JUL17NIJDEN-DEN,ATP_CHALL,ge76,True,81,79.5,80,80,-1.5,-1,-1,1.5
KXATPCHALLENGERMATCH-26JUL17NIJDEN-NIJ,ATP_CHALL,le25,True,19,21.5,22,22,2.5,3,3,-2.5
KXATPCHALLENGERMATCH-26JUL17PERSAN-PER,ATP_CHALL,26_50,True,42,43.0,44,44,1.0,2,2,-1.0
KXATPCHALLENGERMATCH-26JUL17PERSAN-SAN,ATP_CHALL,51_75,False,60,,,,,,,
KXATPCHALLENGERMATCH-26JUL17RODCRA-CRA,ATP_CHALL,26_50,True,31,30.5,31,31,-0.5,0,0,0.5
KXATPCHALLENGERMATCH-26JUL17RODCRA-ROD,ATP_CHALL,51_75,True,71,69.0,70,69,-2.0,-1,-2,2.0
KXATPCHALLENGERMATCH-26JUL17SANALM-ALM,ATP_CHALL,26_50,True,48,51.0,52,52,3.0,4,4,-3.0
KXATPCHALLENGERMATCH-26JUL17SANALM-SAN,ATP_CHALL,26_50,True,53,49.0,50,50,-4.0,-3,-3,4.0
KXATPCHALLENGERMATCH-26JUL17SEKCAS-CAS,ATP_CHALL,51_75,True,63,61.5,62,62,-1.5,-1,-1,1.5
KXATPCHALLENGERMATCH-26JUL17SEKCAS-SEK,ATP_CHALL,26_50,True,38,38.5,39,39,0.5,1,1,-0.5
KXATPCHALLENGERMATCH-26JUL17SMIYUN-SMI,ATP_CHALL,26_50,True,1,37.5,39,39,36.5,38,38,-36.5
KXATPCHALLENGERMATCH-26JUL17SMIYUN-YUN,ATP_CHALL,51_75,True,99,62.5,64,63,-36.5,-35,-36,36.5
KXATPCHALLENGERMATCH-26JUL17VUKGAL-GAL,ATP_CHALL,51_75,True,52,52.0,53,54,0.0,1,2,0.0
KXATPCHALLENGERMATCH-26JUL17VUKGAL-VUK,ATP_CHALL,26_50,True,49,48.0,49,47,-1.0,0,-2,1.0
KXATPCHALLENGERMATCH-26JUL17WONJOH-JOH,ATP_CHALL,26_50,True,37,37.0,38,38,0.0,1,1,0.0
KXATPCHALLENGERMATCH-26JUL17WONJOH-WON,ATP_CHALL,51_75,True,64,63.0,64,62,-1.0,0,-2,1.0
KXATPCHALLENGERMATCH-26JUL18ALCVIL-ALC,ATP_CHALL,51_75,False,74,,,,,,,
KXATPCHALLENGERMATCH-26JUL18ALCVIL-VIL,ATP_CHALL,26_50,True,28,28.0,29,28,0.0,1,0,0.0
KXATPCHALLENGERMATCH-26JUL18CASGEA-CAS,ATP_CHALL,26_50,True,30,35.5,36,36,5.5,6,6,-5.5
KXATPCHALLENGERMATCH-26JUL18CASGEA-GEA,ATP_CHALL,51_75,True,72,64.5,65,65,-7.5,-7,-7,7.5
KXATPCHALLENGERMATCH-26JUL18DENCOP-COP,ATP_CHALL,51_75,True,54,53.0,54,53,-1.0,0,-1,1.0
KXATPCHALLENGERMATCH-26JUL18DENCOP-DEN,ATP_CHALL,26_50,True,47,47.5,48,47,0.5,1,0,-0.5
KXATPCHALLENGERMATCH-26JUL18FUEBON-BON,ATP_CHALL,51_75,True,71,72.5,73,72,1.5,2,1,-1.5
KXATPCHALLENGERMATCH-26JUL18FUEBON-FUE,ATP_CHALL,26_50,True,30,27.5,28,28,-2.5,-2,-2,2.5
KXATPCHALLENGERMATCH-26JUL18GENKUM-GEN,ATP_CHALL,51_75,True,99,55.5,56,56,-43.5,-43,-43,43.5
KXATPCHALLENGERMATCH-26JUL18GENKUM-KUM,ATP_CHALL,26_50,True,1,44.5,45,45,43.5,44,44,-43.5
KXATPCHALLENGERMATCH-26JUL18LAJYUN-LAJ,ATP_CHALL,26_50,True,8,36.5,37,37,28.5,29,29,-28.5
KXATPCHALLENGERMATCH-26JUL18LAJYUN-YUN,ATP_CHALL,51_75,True,93,63.5,64,64,-29.5,-29,-29,29.5
KXATPCHALLENGERMATCH-26JUL18PERIVA-IVA,ATP_CHALL,51_75,True,66,66.5,67,67,0.5,1,1,-0.5
KXATPCHALLENGERMATCH-26JUL18PERIVA-PER,ATP_CHALL,26_50,True,34,33.5,34,33,-0.5,0,-1,0.5
KXATPCHALLENGERMATCH-26JUL18RODSAN-ROD,ATP_CHALL,ge76,True,81,76.5,77,77,-4.5,-4,-4,4.5
KXATPCHALLENGERMATCH-26JUL18RODSAN-SAN,ATP_CHALL,le25,True,21,22.5,23,24,1.5,2,3,-1.5
KXATPCHALLENGERMATCH-26JUL18TOMJOH-JOH,ATP_CHALL,51_75,True,61,57.5,58,58,-3.5,-3,-3,3.5
KXATPCHALLENGERMATCH-26JUL18TOMJOH-TOM,ATP_CHALL,26_50,True,41,42.5,43,42,1.5,2,1,-1.5
KXATPCHALLENGERMATCH-26JUL18VUKHOL-HOL,ATP_CHALL,51_75,True,49,53.5,54,54,4.5,5,5,-4.5
KXATPCHALLENGERMATCH-26JUL18VUKHOL-VUK,ATP_CHALL,26_50,True,53,48.0,49,49,-5.0,-4,-4,5.0
KXATPCHALLENGERMATCH-26JUL19ARNPOH-ARN,ATP_CHALL,ge76,True,98,96.0,97,97,-2.0,-1,-1,2.0
KXATPCHALLENGERMATCH-26JUL19ARNPOH-POH,ATP_CHALL,le25,True,4,4.5,5,5,0.5,1,1,-0.5
KXATPCHALLENGERMATCH-26JUL19ARSMAR-ARS,ATP_CHALL,26_50,True,40,39.0,41,36,-1.0,1,-4,1.0
KXATPCHALLENGERMATCH-26JUL19ARSMAR-MAR,ATP_CHALL,51_75,True,60,60.0,61,0,0.0,1,-60,0.0
KXATPCHALLENGERMATCH-26JUL19AVECHA-AVE,ATP_CHALL,26_50,True,40,43.5,44,44,3.5,4,4,-3.5
KXATPCHALLENGERMATCH-26JUL19AVECHA-CHA,ATP_CHALL,51_75,True,62,58.5,60,61,-3.5,-2,-1,3.5
KXATPCHALLENGERMATCH-26JUL19BANZHU-BAN,ATP_CHALL,51_75,True,66,64.5,65,67,-1.5,-1,1,1.5
KXATPCHALLENGERMATCH-26JUL19BANZHU-ZHU,ATP_CHALL,26_50,True,35,37.5,38,34,2.5,3,-1,-2.5
KXATPCHALLENGERMATCH-26JUL19BARLEO-BAR,ATP_CHALL,26_50,False,47,,,,,,,
KXATPCHALLENGERMATCH-26JUL19BARLEO-LEO,ATP_CHALL,51_75,True,56,55.5,57,0,-0.5,1,-56,0.5
KXATPCHALLENGERMATCH-26JUL19BARSTA-BAR,ATP_CHALL,26_50,True,39,37.5,38,47,-1.5,-1,8,1.5
KXATPCHALLENGERMATCH-26JUL19BARSTA-STA,ATP_CHALL,51_75,True,64,61.5,62,59,-2.5,-2,-5,2.5
KXATPCHALLENGERMATCH-26JUL19BIAYOU-BIA,ATP_CHALL,le25,True,8,7.5,8,9,-0.5,0,1,0.5
KXATPCHALLENGERMATCH-26JUL19BIAYOU-YOU,ATP_CHALL,ge76,True,94,92.5,93,95,-1.5,-1,1,1.5
KXATPCHALLENGERMATCH-26JUL19BOHBOU-BOH,ATP_CHALL,le25,True,15,4.5,5,4,-10.5,-10,-11,10.5
KXATPCHALLENGERMATCH-26JUL19BOHBOU-BOU,ATP_CHALL,ge76,True,94,96.5,97,98,2.5,3,4,-2.5
KXATPCHALLENGERMATCH-26JUL19BONALC-ALC,ATP_CHALL,51_75,True,69,66.5,67,67,-2.5,-2,-2,2.5
KXATPCHALLENGERMATCH-26JUL19BONALC-BON,ATP_CHALL,26_50,True,34,34.5,35,34,0.5,1,0,-0.5
KXATPCHALLENGERMATCH-26JUL19BRUKRA-BRU,ATP_CHALL,51_75,False,59,,,,,,,
KXATPCHALLENGERMATCH-26JUL19BRUKRA-KRA,ATP_CHALL,26_50,False,42,,,,,,,
KXATPCHALLENGERMATCH-26JUL19CALTEP-CAL,ATP_CHALL,ge76,True,76,82.5,92,0,6.5,16,-76,-6.5
KXATPCHALLENGERMATCH-26JUL19CALTEP-TEP,ATP_CHALL,le25,True,22,50.0,94,0,28.0,72,-22,-28.0
KXATPCHALLENGERMATCH-26JUL19CASVAS-CAS,ATP_CHALL,26_50,True,44,38.0,39,0,-6.0,-5,-44,6.0
KXATPCHALLENGERMATCH-26JUL19CASVAS-VAS,ATP_CHALL,51_75,True,57,61.5,63,0,4.5,6,-57,-4.5
KXATPCHALLENGERMATCH-26JUL19CLAKUZ-CLA,ATP_CHALL,26_50,True,47,41.5,43,40,-5.5,-4,-7,5.5
KXATPCHALLENGERMATCH-26JUL19CLAKUZ-KUZ,ATP_CHALL,51_75,True,56,58.5,60,57,2.5,4,1,-2.5
KXATPCHALLENGERMATCH-26JUL19DEMBIT-BIT,ATP_CHALL,26_50,True,36,50.0,95,95,14.0,59,59,-14.0
KXATPCHALLENGERMATCH-26JUL19DEMBIT-DEM,ATP_CHALL,51_75,True,64,50.0,95,0,-14.0,31,-64,14.0
KXATPCHALLENGERMATCH-26JUL19DEMMAG-DEM,ATP_CHALL,le25,True,5,4.5,5,5,-0.5,0,0,0.5
KXATPCHALLENGERMATCH-26JUL19DEMMAG-MAG,ATP_CHALL,ge76,True,96,95.5,96,96,-0.5,0,0,0.5
KXATPCHALLENGERMATCH-26JUL19DENGEN-DEN,ATP_CHALL,51_75,True,61,60.5,61,61,-0.5,0,0,0.5
KXATPCHALLENGERMATCH-26JUL19DENGEN-GEN,ATP_CHALL,26_50,True,41,39.5,40,40,-1.5,-1,-1,1.5
KXATPCHALLENGERMATCH-26JUL19DJOMAT-DJO,ATP_CHALL,le25,True,18,8.5,9,8,-9.5,-9,-10,9.5
KXATPCHALLENGERMATCH-26JUL19DJOMAT-MAT,ATP_CHALL,ge76,True,84,91.5,92,92,7.5,8,8,-7.5
KXATPCHALLENGERMATCH-26JUL19DONTOP-DON,ATP_CHALL,le25,True,26,25.5,27,24,-0.5,1,-2,0.5
KXATPCHALLENGERMATCH-26JUL19DONTOP-TOP,ATP_CHALL,ge76,True,75,74.5,76,76,-0.5,1,1,0.5
KXATPCHALLENGERMATCH-26JUL19GIUDEV-DEV,ATP_CHALL,le25,True,17,49.5,95,0,32.5,78,-17,-32.5
KXATPCHALLENGERMATCH-26JUL19GIUDEV-GIU,ATP_CHALL,ge76,True,85,49.5,95,0,-35.5,10,-85,35.5
KXATPCHALLENGERMATCH-26JUL19HERECH-ECH,ATP_CHALL,51_75,True,78,49.5,95,0,-28.5,17,-78,28.5
KXATPCHALLENGERMATCH-26JUL19HERECH-HER,ATP_CHALL,le25,True,22,49.5,95,0,27.5,73,-22,-27.5
KXATPCHALLENGERMATCH-26JUL19HURBIG-BIG,ATP_CHALL,51_75,True,60,54.5,55,56,-5.5,-5,-4,5.5
KXATPCHALLENGERMATCH-26JUL19HURBIG-HUR,ATP_CHALL,26_50,True,42,47.5,48,47,5.5,6,5,-5.5
KXATPCHALLENGERMATCH-26JUL19IMATRA-IMA,ATP_CHALL,51_75,True,70,65.5,68,0,-4.5,-2,-70,4.5
KXATPCHALLENGERMATCH-26JUL19IMATRA-TRA,ATP_CHALL,26_50,True,34,33.5,35,35,-0.5,1,1,0.5
KXATPCHALLENGERMATCH-26JUL19JOHGEO-GEO,ATP_CHALL,le25,True,18,20.0,21,21,2.0,3,3,-2.0
KXATPCHALLENGERMATCH-26JUL19JOHGEO-JOH,ATP_CHALL,ge76,True,86,80.0,81,0,-6.0,-5,-86,6.0
KXATPCHALLENGERMATCH-26JUL19JONISO-ISO,ATP_CHALL,51_75,True,64,59.0,60,57,-5.0,-4,-7,5.0
KXATPCHALLENGERMATCH-26JUL19JONISO-JON,ATP_CHALL,26_50,True,36,40.5,41,43,4.5,5,7,-4.5
KXATPCHALLENGERMATCH-26JUL19KIRAGU-AGU,ATP_CHALL,51_75,True,58,55.5,57,0,-2.5,-1,-58,2.5
KXATPCHALLENGERMATCH-26JUL19KIRAGU-KIR,ATP_CHALL,26_50,True,46,44.5,46,0,-1.5,0,-46,1.5
KXATPCHALLENGERMATCH-26JUL19KOZVIT-KOZ,ATP_CHALL,ge76,True,89,90.5,91,91,1.5,2,2,-1.5
KXATPCHALLENGERMATCH-26JUL19KOZVIT-VIT,ATP_CHALL,le25,True,13,10.0,11,12,-3.0,-2,-1,3.0
KXATPCHALLENGERMATCH-26JUL19KRUCAS-CAS,ATP_CHALL,le25,False,,,,,,,,
KXATPCHALLENGERMATCH-26JUL19KRUCAS-KRU,ATP_CHALL,le25,False,,,,,,,,
KXATPCHALLENGERMATCH-26JUL19KUHPAS-KUH,ATP_CHALL,le25,True,10,12.5,13,13,2.5,3,3,-2.5
KXATPCHALLENGERMATCH-26JUL19KUHPAS-PAS,ATP_CHALL,ge76,True,93,86.5,87,87,-6.5,-6,-6,6.5
KXATPCHALLENGERMATCH-26JUL19KUZOPI-KUZ,ATP_CHALL,ge76,True,89,83.0,84,84,-6.0,-5,-5,6.0
KXATPCHALLENGERMATCH-26JUL19KUZOPI-OPI,ATP_CHALL,le25,True,12,16.5,17,17,4.5,5,5,-4.5
KXATPCHALLENGERMATCH-26JUL19LANMAY-LAN,ATP_CHALL,26_50,True,38,38.0,39,39,0.0,1,1,0.0
KXATPCHALLENGERMATCH-26JUL19LANMAY-MAY,ATP_CHALL,51_75,True,65,62.5,64,0,-2.5,-1,-65,2.5
KXATPCHALLENGERMATCH-26JUL19MALMOR-MAL,ATP_CHALL,51_75,True,62,59.5,60,61,-2.5,-2,-1,2.5
KXATPCHALLENGERMATCH-26JUL19MALMOR-MOR,ATP_CHALL,26_50,True,40,40.5,41,38,0.5,1,-2,-0.5
KXATPCHALLENGERMATCH-26JUL19MARCOL-COL,ATP_CHALL,le25,True,4,50.0,93,0,46.0,89,-4,-46.0
KXATPCHALLENGERMATCH-26JUL19MARCOL-MAR,ATP_CHALL,ge76,True,97,88.5,94,94,-8.5,-3,-3,8.5
KXATPCHALLENGERMATCH-26JUL19MARWAZ-MAR,ATP_CHALL,ge76,True,80,76.5,78,78,-3.5,-2,-2,3.5
KXATPCHALLENGERMATCH-26JUL19MARWAZ-WAZ,ATP_CHALL,le25,True,23,22.0,23,25,-1.0,0,2,1.0
KXATPCHALLENGERMATCH-26JUL19MCKOUA-MCK,ATP_CHALL,51_75,True,54,63.5,65,0,9.5,11,-54,-9.5
KXATPCHALLENGERMATCH-26JUL19MCKOUA-OUA,ATP_CHALL,26_50,True,46,36.5,37,38,-9.5,-9,-8,9.5
KXATPCHALLENGERMATCH-26JUL19MENKUM-KUM,ATP_CHALL,ge76,True,94,94.5,95,95,0.5,1,1,-0.5
KXATPCHALLENGERMATCH-26JUL19MENKUM-MEN,ATP_CHALL,le25,True,7,5.5,6,5,-1.5,-1,-2,1.5
KXATPCHALLENGERMATCH-26JUL19MILFAN-FAN,ATP_CHALL,26_50,True,26,28.0,30,30,2.0,4,4,-2.0
KXATPCHALLENGERMATCH-26JUL19MILFAN-MIL,ATP_CHALL,51_75,True,73,71.5,73,72,-1.5,0,-1,1.5
KXATPCHALLENGERMATCH-26JUL19MONTHO-MON,ATP_CHALL,ge76,True,94,93.5,94,94,-0.5,0,0,0.5
KXATPCHALLENGERMATCH-26JUL19MONTHO-THO,ATP_CHALL,le25,True,7,5.5,6,6,-1.5,-1,-1,1.5
KXATPCHALLENGERMATCH-26JUL19NIKVRB-NIK,ATP_CHALL,26_50,True,19,48.5,92,0,29.5,73,-19,-29.5
KXATPCHALLENGERMATCH-26JUL19NIKVRB-VRB,ATP_CHALL,51_75,True,83,48.5,92,0,-34.5,9,-83,34.5
KXATPCHALLENGERMATCH-26JUL19OLILAS-LAS,ATP_CHALL,le25,True,4,5.5,6,6,1.5,2,2,-1.5
KXATPCHALLENGERMATCH-26JUL19OLILAS-OLI,ATP_CHALL,ge76,True,97,94.5,95,95,-2.5,-2,-2,2.5
KXATPCHALLENGERMATCH-26JUL19PALMUN-MUN,ATP_CHALL,26_50,True,44,41.5,43,0,-2.5,-1,-44,2.5
KXATPCHALLENGERMATCH-26JUL19PALMUN-PAL,ATP_CHALL,51_75,True,56,58.0,59,57,2.0,3,1,-2.0
KXATPCHALLENGERMATCH-26JUL19PAPROS-PAP,ATP_CHALL,le25,True,21,21.5,22,22,0.5,1,1,-0.5
KXATPCHALLENGERMATCH-26JUL19PAPROS-ROS,ATP_CHALL,ge76,True,81,77.5,78,78,-3.5,-3,-3,3.5
KXATPCHALLENGERMATCH-26JUL19PETALO-ALO,ATP_CHALL,le25,True,5,5.5,6,6,0.5,1,1,-0.5
KXATPCHALLENGERMATCH-26JUL19PETALO-PET,ATP_CHALL,ge76,True,96,95.5,96,96,-0.5,0,0,0.5
KXATPCHALLENGERMATCH-26JUL19PIENES-NES,ATP_CHALL,51_75,True,58,56.0,57,57,-2.0,-1,-1,2.0
KXATPCHALLENGERMATCH-26JUL19PIENES-PIE,ATP_CHALL,26_50,True,44,43.5,45,0,-0.5,1,-44,0.5
KXATPCHALLENGERMATCH-26JUL19POLSCH-POL,ATP_CHALL,51_75,True,69,70.5,72,69,1.5,3,0,-1.5
KXATPCHALLENGERMATCH-26JUL19POLSCH-SCH,ATP_CHALL,26_50,True,34,29.5,31,37,-4.5,-3,3,4.5
KXATPCHALLENGERMATCH-26JUL19PONZIE-PON,ATP_CHALL,le25,True,22,21.5,23,23,-0.5,1,1,0.5
KXATPCHALLENGERMATCH-26JUL19PONZIE-ZIE,ATP_CHALL,ge76,True,81,78.5,80,79,-2.5,-1,-2,2.5
KXATPCHALLENGERMATCH-26JUL19POUJAN-JAN,ATP_CHALL,51_75,True,72,71.0,72,73,-1.0,0,1,1.0
KXATPCHALLENGERMATCH-26JUL19POUJAN-POU,ATP_CHALL,26_50,True,29,29.0,30,30,0.0,1,1,0.0
KXATPCHALLENGERMATCH-26JUL19REJWES-REJ,ATP_CHALL,le25,True,28,18.0,19,19,-10.0,-9,-9,10.0
KXATPCHALLENGERMATCH-26JUL19REJWES-WES,ATP_CHALL,ge76,True,73,82.5,83,83,9.5,10,10,-9.5
KXATPCHALLENGERMATCH-26JUL19RITGOM-GOM,ATP_CHALL,51_75,True,61,60.5,62,62,-0.5,1,1,0.5
KXATPCHALLENGERMATCH-26JUL19RITGOM-RIT,ATP_CHALL,26_50,True,43,40.0,42,0,-3.0,-1,-43,3.0
KXATPCHALLENGERMATCH-26JUL19RODIVA-IVA,ATP_CHALL,26_50,True,35,36.0,37,39,1.0,2,4,-1.0
KXATPCHALLENGERMATCH-26JUL19RODIVA-ROD,ATP_CHALL,51_75,True,66,63.5,64,64,-2.5,-2,-2,2.5
KXATPCHALLENGERMATCH-26JUL19ROZSHE-ROZ,ATP_CHALL,26_50,True,49,49.0,50,44,0.0,1,-5,0.0
KXATPCHALLENGERMATCH-26JUL19ROZSHE-SHE,ATP_CHALL,26_50,True,52,51.0,52,55,-1.0,0,3,1.0
KXATPCHALLENGERMATCH-26JUL19SALVRB-SAL,ATP_CHALL,le25,False,,,,,,,,
KXATPCHALLENGERMATCH-26JUL19SALVRB-VRB,ATP_CHALL,le25,False,,,,,,,,
KXATPCHALLENGERMATCH-26JUL19SINMAT-MAT,ATP_CHALL,51_75,True,71,81.0,95,0,10.0,24,-71,-10.0
