code,category,state,offer_margin_c,band,bell_source,reason_join,leg_reasons
26JUL18MICFRU,WTA_MAIN,NEITHER_FOR_REASON,3,MAIN,MACHINE_RECEIPT,STOOD_TOO_DEEP,"{""FRU"": ""STOOD_TOO_DEEP"", ""MIC"": ""STOOD_TOO_DEEP""}"
26JUL18PALHON,WTA_MAIN,PARTIAL_FOR_REASON,1,THIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""HON"": ""STOOD_TOO_DEEP""}"
26JUL18PELSIL,ATP_MAIN,PARTIAL_FOR_REASON,15,MAIN,MACHINE_RECEIPT,STOOD_TOO_DEEP,"{""PEL"": ""STOOD_TOO_DEEP""}"
26JUL18PERIVA,ATP_CHALL,PARTIAL_FOR_REASON,3,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""PER"": ""STOOD_TOO_DEEP""}"
26JUL18PODKRE,WTA_MAIN,PARTIAL_FOR_REASON,4,MAIN,MACHINE_RECEIPT,STOOD_TOO_DEEP,"{""POD"": ""STOOD_TOO_DEEP""}"
26JUL18RENGIA,WTA_CHALL,PARTIAL_FOR_REASON,1,THIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""REN"": ""STOOD_TOO_DEEP""}"
26JUL18ROCBUE,ATP_MAIN,PARTIAL_FOR_REASON,4,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""BUE"": ""STOOD_TOO_DEEP""}"
26JUL18RODSAN,ATP_CHALL,PARTIAL_FOR_REASON,1,THIN,OBSERVED_STARTS_UPPER_BOUND,STOOD_TOO_DEEP,"{""ROD"": ""STOOD_TOO_DEEP""}"
26JUL18SALZOL,WTA_MAIN,PARTIAL_FOR_REASON,2,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""SAL"": ""STOOD_TOO_DEEP""}"
26JUL18TAUKRE,WTA_MAIN,PARTIAL_FOR_REASON,2,MAIN,MACHINE_RECEIPT,STOOD_TOO_DEEP,"{""TAU"": ""STOOD_TOO_DEEP""}"
26JUL18URGKOT,WTA_CHALL,NEITHER_FOR_REASON,2,MAIN,MACHINE_RECEIPT,STOOD_TOO_DEEP,"{""KOT"": ""STOOD_TOO_DEEP"", ""URG"": ""STOOD_TOO_DEEP""}"
26JUL18WALDJE,ATP_MAIN,NEITHER_FOR_REASON,6,MAIN,TAPE_INFERENCE,STOOD_ELSEWHERE+STOOD_TOO_DEEP,"{""DJE"": ""STOOD_TOO_DEEP"", ""WAL"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_NO_VALID_CREDIT)""}"
26JUL19ALTCOL,ATP_MAIN,PARTIAL_FOR_REASON,3,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""ALT"": ""STOOD_TOO_DEEP""}"
26JUL19ARNPOH,ATP_CHALL,PARTIAL_FOR_REASON,3,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""ARN"": ""STOOD_TOO_DEEP""}"
26JUL19ARSMAR,ATP_CHALL,PARTIAL_FOR_REASON,6,MAIN,MACHINE_RECEIPT,STOOD_TOO_DEEP,"{""ARS"": ""STOOD_TOO_DEEP""}"
26JUL19AVDNIE,WTA_MAIN,PARTIAL_FOR_REASON,1,THIN,MACHINE_RECEIPT,STOOD_TOO_DEEP,"{""NIE"": ""STOOD_TOO_DEEP""}"
26JUL19BAEKEC,ATP_MAIN,PARTIAL_FOR_REASON,2,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""KEC"": ""STOOD_TOO_DEEP""}"
26JUL19BANZHU,ATP_CHALL,PARTIAL_FOR_REASON,2,MAIN,MACHINE_RECEIPT,STOOD_TOO_DEEP,"{""ZHU"": ""STOOD_TOO_DEEP""}"
26JUL19BARSTA,ATP_CHALL,PARTIAL_FOR_REASON,5,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""STA"": ""STOOD_TOO_DEEP""}"
26JUL19BIAYOU,ATP_CHALL,PARTIAL_FOR_REASON,3,MAIN,MACHINE_RECEIPT,STOOD_TOO_DEEP,"{""YOU"": ""STOOD_TOO_DEEP""}"
26JUL19BOHBOU,ATP_CHALL,PARTIAL_FOR_REASON,11,MAIN,TAPE_INFERENCE,STOOD_ELSEWHERE,"{""BOH"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_NO_VALID_CREDIT)""}"
26JUL19BRAVON,WTA_MAIN,PARTIAL_FOR_REASON,17,MAIN,TAPE_INFERENCE,STOOD_ELSEWHERE,"{""BRA"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_NO_VALID_CREDIT)""}"
26JUL19BRUKRA,ATP_CHALL,PARTIAL_FOR_REASON,8,MAIN,MACHINE_RECEIPT,STOOD_TOO_DEEP,"{""BRU"": ""STOOD_TOO_DEEP""}"
26JUL19CALTEP,ATP_CHALL,PARTIAL_FOR_REASON,3,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""TEP"": ""STOOD_TOO_DEEP""}"
26JUL19CASVAS,ATP_CHALL,PARTIAL_FOR_REASON,9,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""CAS"": ""STOOD_TOO_DEEP""}"
26JUL19CERTRU,ATP_MAIN,PARTIAL_FOR_REASON,11,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""CER"": ""STOOD_TOO_DEEP""}"
26JUL19CINGIU,ATP_MAIN,PARTIAL_FOR_REASON,4,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""CIN"": ""STOOD_TOO_DEEP""}"
26JUL19COSAKS,WTA_MAIN,PARTIAL_FOR_REASON,2,MAIN,MACHINE_RECEIPT,STOOD_TOO_DEEP,"{""COS"": ""STOOD_TOO_DEEP""}"
26JUL19DELDJE,ATP_MAIN,PARTIAL_FOR_REASON,5,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""DJE"": ""STOOD_TOO_DEEP""}"
26JUL19DEMMAG,ATP_CHALL,NEITHER_FOR_REASON,4,MAIN,TAPE_INFERENCE,STOOD_ELSEWHERE+STOOD_TOO_DEEP,"{""DEM"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_NO_VALID_CREDIT)"", ""MAG"": ""STOOD_TOO_DEEP""}"
26JUL19DJOMAT,ATP_CHALL,PARTIAL_FOR_REASON,12,MAIN,TAPE_INFERENCE,LICENSE_BLOCKED(MACHINE_READ_LEVEL_AUTHORITY_NOT_EARNED),"{""MAT"": ""LICENSE_BLOCKED(MACHINE_READ_LEVEL_AUTHORITY_NOT_EARNED)""}"
26JUL19DONTOP,ATP_CHALL,PARTIAL_FOR_REASON,1,THIN,MACHINE_RECEIPT,STOOD_TOO_DEEP,"{""TOP"": ""STOOD_TOO_DEEP""}"
26JUL19EIGCAR,WTA_MAIN,PARTIAL_FOR_REASON,9,MAIN,TAPE_INFERENCE,STOOD_ELSEWHERE,"{""EIG"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_NO_VALID_CREDIT)""}"
26JUL19FELKOP,ATP_MAIN,PARTIAL_FOR_REASON,4,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""FEL"": ""STOOD_TOO_DEEP""}"
26JUL19FERVAN,ATP_MAIN,PARTIAL_FOR_REASON,1,THIN,OBSERVED_STARTS_UPPER_BOUND,STOOD_TOO_DEEP,"{""FER"": ""STOOD_TOO_DEEP""}"
26JUL19GAOFRU,WTA_MAIN,PARTIAL_FOR_REASON,1,THIN,MACHINE_RECEIPT,STOOD_TOO_DEEP,"{""FRU"": ""STOOD_TOO_DEEP""}"
26JUL19GASDZU,ATP_MAIN,PARTIAL_FOR_REASON,4,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""GAS"": ""STOOD_TOO_DEEP""}"
26JUL19HERECH,ATP_CHALL,PARTIAL_FOR_REASON,2,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""ECH"": ""STOOD_TOO_DEEP""}"
26JUL19HONLEE,WTA_MAIN,PARTIAL_FOR_REASON,2,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""HON"": ""STOOD_TOO_DEEP""}"
26JUL19JOHGEO,ATP_CHALL,PARTIAL_FOR_REASON,2,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""JOH"": ""STOOD_TOO_DEEP""}"
26JUL19JONBRO,WTA_CHALL,PARTIAL_FOR_REASON,1,THIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""BRO"": ""STOOD_TOO_DEEP""}"
26JUL19JONISO,ATP_CHALL,PARTIAL_FOR_REASON,12,MAIN,MACHINE_RECEIPT,STOOD_TOO_DEEP,"{""ISO"": ""STOOD_TOO_DEEP""}"
26JUL19KOZVIT,ATP_CHALL,PARTIAL_FOR_REASON,2,MAIN,MACHINE_RECEIPT,STOOD_TOO_DEEP,"{""VIT"": ""STOOD_TOO_DEEP""}"
26JUL19KUZOPI,ATP_CHALL,PARTIAL_FOR_REASON,4,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""OPI"": ""STOOD_TOO_DEEP""}"
26JUL19MALMOR,ATP_CHALL,PARTIAL_FOR_REASON,4,MAIN,MACHINE_RECEIPT,STOOD_TOO_DEEP,"{""MOR"": ""STOOD_TOO_DEEP""}"
26JUL19MARCOL,ATP_CHALL,PARTIAL_FOR_REASON,3,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""MAR"": ""STOOD_TOO_DEEP""}"
26JUL19MARSKA,ATP_MAIN,PARTIAL_FOR_REASON,3,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""SKA"": ""STOOD_TOO_DEEP""}"
26JUL19MCKOUA,ATP_CHALL,PARTIAL_FOR_REASON,7,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""OUA"": ""STOOD_TOO_DEEP""}"
26JUL19MILFAN,ATP_CHALL,PARTIAL_FOR_REASON,2,MAIN,MACHINE_RECEIPT,STOOD_TOO_DEEP,"{""MIL"": ""STOOD_TOO_DEEP""}"
26JUL19MONPIE,WTA_MAIN,NEITHER_FOR_REASON,7,MAIN,MACHINE_RECEIPT,STOOD_TOO_DEEP,"{""MON"": ""STOOD_TOO_DEEP"", ""PIE"": ""STOOD_TOO_DEEP""}"
26JUL19MONTHO,ATP_CHALL,PARTIAL_FOR_REASON,5,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""MON"": ""STOOD_TOO_DEEP""}"
26JUL19NEUHAN,ATP_MAIN,PARTIAL_FOR_REASON,3,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""HAN"": ""STOOD_TOO_DEEP""}"
26JUL19NIKVRB,ATP_CHALL,PARTIAL_FOR_REASON,12,MAIN,MACHINE_RECEIPT,STOOD_TOO_DEEP,"{""VRB"": ""STOOD_TOO_DEEP""}"
26JUL19OLILAS,ATP_CHALL,PARTIAL_FOR_REASON,2,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""OLI"": ""STOOD_TOO_DEEP""}"
26JUL19PALMUN,ATP_CHALL,PARTIAL_FOR_REASON,2,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""MUN"": ""STOOD_TOO_DEEP""}"
26JUL19PAPROS,ATP_CHALL,PARTIAL_FOR_REASON,1,THIN,MACHINE_RECEIPT,STOOD_TOO_DEEP,"{""ROS"": ""STOOD_TOO_DEEP""}"
26JUL19PETALO,ATP_CHALL,PARTIAL_FOR_REASON,3,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""PET"": ""STOOD_TOO_DEEP""}"
26JUL19PIENES,ATP_CHALL,NEITHER_FOR_REASON,3,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""NES"": ""STOOD_TOO_DEEP"", ""PIE"": ""STOOD_TOO_DEEP""}"
26JUL19POLSCH,ATP_CHALL,PARTIAL_FOR_REASON,14,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""SCH"": ""STOOD_TOO_DEEP""}"
26JUL19PONZIE,ATP_CHALL,PARTIAL_FOR_REASON,1,THIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""ZIE"": ""STOOD_TOO_DEEP""}"
26JUL19PRIMAR,WTA_MAIN,PARTIAL_FOR_REASON,3,MAIN,MACHINE_RECEIPT,STOOD_TOO_DEEP,"{""PRI"": ""STOOD_TOO_DEEP""}"
26JUL19RITGOM,ATP_CHALL,PARTIAL_FOR_REASON,2,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""RIT"": ""STOOD_TOO_DEEP""}"
26JUL19ROZSHE,ATP_CHALL,PARTIAL_FOR_REASON,12,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""ROZ"": ""STOOD_TOO_DEEP""}"
26JUL19RUSKAZ,WTA_MAIN,PARTIAL_FOR_REASON,2,MAIN,MACHINE_RECEIPT,STOOD_TOO_DEEP,"{""RUS"": ""STOOD_TOO_DEEP""}"
26JUL19SALKNU,WTA_MAIN,PARTIAL_FOR_REASON,1,THIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""KNU"": ""STOOD_TOO_DEEP""}"
26JUL19SHEBAD,WTA_MAIN,PARTIAL_FOR_REASON,2,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""SHE"": ""STOOD_TOO_DEEP""}"
26JUL19SINMAT,ATP_CHALL,PARTIAL_FOR_REASON,7,MAIN,TAPE_INFERENCE,LICENSE_BLOCKED(MACHINE_READ_LEVEL_AUTHORITY_NOT_EARNED),"{""SIN"": ""LICENSE_BLOCKED(MACHINE_READ_LEVEL_AUTHORITY_NOT_EARNED)""}"
26JUL19STRPAQ,WTA_MAIN,PARTIAL_FOR_REASON,5,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""PAQ"": ""STOOD_TOO_DEEP""}"
26JUL19STRSHE,ATP_MAIN,PARTIAL_FOR_REASON,8,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""SHE"": ""STOOD_TOO_DEEP""}"
26JUL19TOKMIY,ATP_CHALL,PARTIAL_FOR_REASON,3,MAIN,MACHINE_RECEIPT,STOOD_TOO_DEEP,"{""MIY"": ""STOOD_TOO_DEEP""}"
26JUL19TOMLAJ,ATP_CHALL,PARTIAL_FOR_REASON,2,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""TOM"": ""STOOD_TOO_DEEP""}"
26JUL19TORSEN,ATP_CHALL,PARTIAL_FOR_REASON,2,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""TOR"": ""STOOD_TOO_DEEP""}"
26JUL19TSICOL,ATP_MAIN,NEITHER_FOR_REASON,14,MAIN,TAPE_INFERENCE,STOOD_ELSEWHERE,"{""COL"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_NO_VALID_CREDIT)"", ""TSI"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_NO_VALID_CREDIT)""}"
26JUL19VALCAS,ATP_CHALL,PARTIAL_FOR_REASON,2,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""VAL"": ""STOOD_TOO_DEEP""}"
26JUL19VANFAR,ATP_MAIN,PARTIAL_FOR_REASON,3,MAIN,OBSERVED_STARTS_UPPER_BOUND,LICENSE_BLOCKED(MACHINE_READ_LEVEL_AUTHORITY_NOT_EARNED),"{""VAN"": ""LICENSE_BLOCKED(MACHINE_READ_LEVEL_AUTHORITY_NOT_EARNED)""}"
26JUL19VANGOR,ATP_CHALL,PARTIAL_FOR_REASON,9,MAIN,MACHINE_RECEIPT,STOOD_TOO_DEEP,"{""GOR"": ""STOOD_TOO_DEEP""}"
26JUL19VANRAD,ATP_CHALL,PARTIAL_FOR_REASON,1,THIN,TAPE_INFERENCE_CORROBORATED,LICENSE_BLOCKED(MACHINE_READ_LEVEL_AUTHORITY_NOT_EARNED),"{""VAN"": ""LICENSE_BLOCKED(MACHINE_READ_LEVEL_AUTHORITY_NOT_EARNED)""}"
26JUL19VASTAB,ATP_CHALL,PARTIAL_FOR_REASON,1,THIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""VAS"": ""STOOD_TOO_DEEP""}"
26JUL19VEDGAR,WTA_MAIN,PARTIAL_FOR_REASON,4,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""VED"": ""STOOD_TOO_DEEP""}"
26JUL19YASBAR,WTA_MAIN,PARTIAL_FOR_REASON,4,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""BAR"": ""STOOD_TOO_DEEP""}"
26JUL20ARSRIC,ATP_CHALL,PARTIAL_FOR_REASON,2,MAIN,TAPE_INFERENCE,LICENSE_BLOCKED(MACHINE_READ_LEVEL_AUTHORITY_NOT_EARNED),"{""ARS"": ""LICENSE_BLOCKED(MACHINE_READ_LEVEL_AUTHORITY_NOT_EARNED)""}"
26JUL20CALKUM,ATP_CHALL,PARTIAL_FOR_REASON,1,THIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""KUM"": ""STOOD_TOO_DEEP""}"
26JUL20CHABOU,ATP_CHALL,PARTIAL_FOR_REASON,1,THIN,MACHINE_RECEIPT,LICENSE_BLOCKED(MACHINE_READ_LEVEL_AUTHORITY_NOT_EARNED),"{""BOU"": ""LICENSE_BLOCKED(MACHINE_READ_LEVEL_AUTHORITY_NOT_EARNED)""}"
26JUL20DIACIN,ATP_MAIN,PARTIAL_FOR_REASON,4,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""DIA"": ""STOOD_TOO_DEEP""}"
26JUL20DJECIN,ATP_MAIN,NEITHER_FOR_REASON,44,MAIN,SETTLEMENT_NO_MATCH,STOOD_ELSEWHERE+STOOD_TOO_DEEP,"{""CIN"": ""STOOD_TOO_DEEP"", ""DJE"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_NO_VALID_CREDIT)""}"
26JUL20FAURIN,ATP_CHALL,PARTIAL_FOR_REASON,2,MAIN,TAPE_INFERENCE,LICENSE_BLOCKED(MACHINE_READ_LEVEL_AUTHORITY_NOT_EARNED),"{""FAU"": ""LICENSE_BLOCKED(MACHINE_READ_LEVEL_AUTHORITY_NOT_EARNED)""}"
26JUL20FRUKRE,WTA_MAIN,PARTIAL_FOR_REASON,13,MAIN,TAPE_INFERENCE,STOOD_ELSEWHERE,"{""FRU"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_NO_VALID_CREDIT)""}"
26JUL20GALLLA,ATP_CHALL,PARTIAL_FOR_REASON,11,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""GAL"": ""STOOD_TOO_DEEP""}"
26JUL20GAOTAG,WTA_MAIN,PARTIAL_FOR_REASON,2,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""TAG"": ""STOOD_TOO_DEEP""}"
26JUL20GIUHER,ATP_CHALL,PARTIAL_FOR_REASON,7,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""HER"": ""STOOD_TOO_DEEP""}"
26JUL20GONTOB,ATP_CHALL,PARTIAL_FOR_REASON,7,MAIN,TAPE_INFERENCE,LICENSE_BLOCKED(STABILITY_ONSET_NOT_REACHED),"{""GON"": ""LICENSE_BLOCKED(STABILITY_ONSET_NOT_REACHED)""}"
26JUL20JOHAGU,ATP_CHALL,PARTIAL_FOR_REASON,3,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""JOH"": ""STOOD_TOO_DEEP""}"
26JUL20KABCHI,WTA_CHALL,PARTIAL_FOR_REASON,3,MAIN,MACHINE_RECEIPT,LICENSE_BLOCKED(MACHINE_READ_LEVEL_AUTHORITY_NOT_EARNED),"{""CHI"": ""LICENSE_BLOCKED(MACHINE_READ_LEVEL_AUTHORITY_NOT_EARNED)""}"
26JUL20KORJIM,WTA_MAIN,PARTIAL_FOR_REASON,11,MAIN,MACHINE_RECEIPT,STOOD_TOO_DEEP,"{""KOR"": ""STOOD_TOO_DEEP""}"
26JUL20KOVTAR,WTA_MAIN,PARTIAL_FOR_REASON,7,MAIN,MACHINE_RECEIPT,STOOD_TOO_DEEP,"{""KOV"": ""STOOD_TOO_DEEP""}"
26JUL20KOZPAS,ATP_CHALL,PARTIAL_FOR_REASON,1,THIN,TAPE_INFERENCE,LICENSE_BLOCKED(MACHINE_READ_LEVEL_AUTHORITY_NOT_EARNED),"{""PAS"": ""LICENSE_BLOCKED(MACHINE_READ_LEVEL_AUTHORITY_NOT_EARNED)""}"
26JUL20LANRAD,WTA_CHALL,PARTIAL_FOR_REASON,1,THIN,MACHINE_RECEIPT,STOOD_TOO_DEEP,"{""LAN"": ""STOOD_TOO_DEEP""}"
26JUL20MARBIT,ATP_CHALL,PARTIAL_FOR_REASON,2,MAIN,TAPE_INFERENCE_CORROBORATED,STOOD_TOO_DEEP,"{""BIT"": ""STOOD_TOO_DEEP""}"
26JUL20MARROS,ATP_CHALL,PARTIAL_FOR_REASON,2,MAIN,MACHINE_RECEIPT,STOOD_TOO_DEEP,"{""MAR"": ""STOOD_TOO_DEEP""}"
26JUL20MILSHE,ATP_CHALL,PARTIAL_FOR_REASON,4,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""SHE"": ""STOOD_TOO_DEEP""}"
26JUL20NOGSHI,ATP_CHALL,PARTIAL_FOR_REASON,6,MAIN,MACHINE_RECEIPT,STOOD_TOO_DEEP,"{""NOG"": ""STOOD_TOO_DEEP""}"
26JUL20OKTDOD,WTA_MAIN,PARTIAL_FOR_REASON,15,MAIN,MACHINE_RECEIPT,STOOD_ELSEWHERE,"{""DOD"": ""STOOD_ELSEWHERE(AT_OR_ABOVE_NO_VALID_CREDIT)""}"
26JUL20OLIZIE,ATP_CHALL,PARTIAL_FOR_REASON,8,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""OLI"": ""STOOD_TOO_DEEP""}"
26JUL20PALLEO,ATP_CHALL,PARTIAL_FOR_REASON,3,MAIN,TAPE_INFERENCE,LICENSE_BLOCKED(MACHINE_READ_LEVEL_AUTHORITY_NOT_EARNED),"{""PAL"": ""LICENSE_BLOCKED(MACHINE_READ_LEVEL_AUTHORITY_NOT_EARNED)""}"
26JUL20PARHON,WTA_MAIN,PARTIAL_FOR_REASON,8,MAIN,TAPE_INFERENCE,LICENSE_BLOCKED(STABILITY_ONSET_NOT_REACHED),"{""HON"": ""LICENSE_BLOCKED(STABILITY_ONSET_NOT_REACHED)""}"
26JUL20PETTAB,ATP_CHALL,PARTIAL_FOR_REASON,5,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""TAB"": ""STOOD_TOO_DEEP""}"
26JUL20PIRNAP,ATP_CHALL,PARTIAL_FOR_REASON,4,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""PIR"": ""STOOD_TOO_DEEP""}"
26JUL20PRIBRA,WTA_MAIN,PARTIAL_FOR_REASON,12,MAIN,MACHINE_RECEIPT,STOOD_TOO_DEEP,"{""PRI"": ""STOOD_TOO_DEEP""}"
26JUL20QUEKAL,WTA_MAIN,PARTIAL_FOR_REASON,2,MAIN,MACHINE_RECEIPT,STOOD_TOO_DEEP,"{""KAL"": ""STOOD_TOO_DEEP""}"
26JUL20RUSPAQ,WTA_MAIN,PARTIAL_FOR_REASON,3,MAIN,MACHINE_RECEIPT,STOOD_TOO_DEEP,"{""RUS"": ""STOOD_TOO_DEEP""}"
26JUL20SCHROD,ATP_MAIN,PARTIAL_FOR_REASON,5,MAIN,MACHINE_RECEIPT,STOOD_TOO_DEEP,"{""ROD"": ""STOOD_TOO_DEEP""}"
26JUL20SEMKRA,WTA_MAIN,PARTIAL_FOR_REASON,9,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""SEM"": ""STOOD_TOO_DEEP""}"
26JUL20SEYKOL,ATP_CHALL,PARTIAL_FOR_REASON,1,THIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""SEY"": ""STOOD_TOO_DEEP""}"
26JUL20SORCHA,WTA_MAIN,PARTIAL_FOR_REASON,2,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""CHA"": ""STOOD_TOO_DEEP""}"
26JUL20STAMAT,ATP_CHALL,PARTIAL_FOR_REASON,2,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""MAT"": ""STOOD_TOO_DEEP""}"
26JUL20STENOH,WTA_MAIN,PARTIAL_FOR_REASON,3,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""NOH"": ""STOOD_TOO_DEEP""}"
26JUL20TIMSAS,WTA_MAIN,PARTIAL_FOR_REASON,1,THIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""SAS"": ""STOOD_TOO_DEEP""}"
26JUL20TOKHUR,ATP_CHALL,NEITHER_FOR_REASON,1,THIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""HUR"": ""STOOD_TOO_DEEP"", ""TOK"": ""STOOD_TOO_DEEP""}"
26JUL20TORSTR,ATP_CHALL,PARTIAL_FOR_REASON,7,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""STR"": ""STOOD_TOO_DEEP""}"
26JUL20TOTRUG,WTA_CHALL,PARTIAL_FOR_REASON,1,THIN,TAPE_INFERENCE,LICENSE_BLOCKED(MACHINE_READ_LEVEL_AUTHORITY_NOT_EARNED),"{""RUG"": ""LICENSE_BLOCKED(MACHINE_READ_LEVEL_AUTHORITY_NOT_EARNED)""}"
26JUL20VALGOM,ATP_CHALL,PARTIAL_FOR_REASON,5,MAIN,TAPE_INFERENCE,LICENSE_BLOCKED(MACHINE_READ_LEVEL_AUTHORITY_NOT_EARNED),"{""VAL"": ""LICENSE_BLOCKED(MACHINE_READ_LEVEL_AUTHORITY_NOT_EARNED)""}"
26JUL20VARDON,ATP_CHALL,PARTIAL_FOR_REASON,3,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""DON"": ""STOOD_TOO_DEEP""}"
26JUL20VISNIK,ATP_CHALL,PARTIAL_FOR_REASON,8,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""VIS"": ""STOOD_TOO_DEEP""}"
26JUL20WINARS,ATP_CHALL,PARTIAL_FOR_REASON,4,MAIN,TAPE_INFERENCE,LICENSE_BLOCKED(STABILITY_ONSET_NOT_REACHED),"{""ARS"": ""LICENSE_BLOCKED(STABILITY_ONSET_NOT_REACHED)""}"
26JUL20ZINZHA,ATP_CHALL,PARTIAL_FOR_REASON,2,MAIN,TAPE_INFERENCE,STOOD_TOO_DEEP,"{""ZHA"": ""STOOD_TOO_DEEP""}"
